node_id,source,source_type,source_url,crawler_version,crawl_id,snapshot_timestamp,snapshot_hash,enrichment_version,aggregate_version,export_version,address,canonical_address,host,port,network,agent,protocol,services,height,continent,region,country,territory,county,city,zip_code,timezone,latitude,longitude,asn,organization,provider,provider_kind,organization_type,network_classification,w3w,zzxgcs,zzxgms,geohash,geohashid,reachable,reachable_now,reachable_24h,reachable_week,reachable_month,latency_ms,uptime_seconds,peer_index,is_ipv4,is_ipv6,is_cjdns,is_tor,is_i2p,is_vpn,is_proxy,is_sanctioned_node,is_policy_restricted_node,suspected_government,suspected_military,suspected_datacenter,suspected_apt_related,suspected_threat_actor_group_related,suspected_known_malicious_actor,apt_attribution_score,apt_attribution_confidence,tag_attribution_score,tag_attribution_confidence,known_malactor_score,known_malactor_confidence,first_seen,last_seen,last_failure,raw_hash
node:8cdad32fdc8552b6fcbadabf,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.56.180.120:8333,108.56.180.120:8333,108.56.180.120,8333,ipv4,/Satoshi:29.3.0/Knots:20260210/,70016,3081,966287,,District of Columbia,US,,,Washington D.C.,,,38.9072,-77.0369,AS701,Verizon Business,,,,,,,,,,True,True,True,,,50.68,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,521db2daaf04f7914b1014aa4a06614f72e296d9b1bbe9d9fb378d7d51969287
node:7664662e56e7585cb7ea459b,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.56.30.253:8333,108.56.30.253:8333,108.56.30.253,8333,ipv4,/Satoshi:31.0.0/,70016,3081,966287,,District of Columbia,US,,,Washington D.C.,,,38.9072,-77.0369,AS701,Verizon Business,,,,,,,,,,True,True,True,,,40.1,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,c6d174ddf2c5fa8ef933c9bfb8a06c5fcb9fde0814eae9f4cf94a90c23092139
node:a084c67704caf343512ef6ff,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.6.181.104:8333,108.6.181.104:8333,108.6.181.104,8333,ipv4,/Satoshi:25.0.0/,70016,1032,966287,,New York,US,,,New York,,,40.7831,-73.9713,AS701,Verizon Business,,,,,,,,,,True,True,True,,,69.31,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,d4c4ebcd36ee8e7cb5d29acd3f9b6a1a688dfe54a15803c379bb1bbbb15a56c1
node:77cdf102311d1f1e37ceb6ee,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.61.170.136:8333,108.61.170.136:8333,108.61.170.136,8333,ipv4,/Satoshi:22.0.0/,70016,1032,966287,,Hesse,DE,,,Frankfurt am Main (Innenstadt I),,,50.1113,8.71743,AS20473,"The Constant Company, LLC",,,,,,,,,,True,True,True,,,220.63,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,9f68fb0642fee08aa7c04002e1d49b547b22c76c363b81b60a7a743c36c0ba76
node:546d932df4307cd22392fc05,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.66.181.222:8333,108.66.181.222:8333,108.66.181.222,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,Alabama,US,,,St. Florian,,,34.8287,-87.6482,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,80.93,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,0bb6c527da8b50820724ae40d8ff33a165cb571f7fa2691ccf953cd08edfb7c0
node:3d76b979e8e57550684576ad,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.67.69.228:8333,108.67.69.228:8333,108.67.69.228,8333,ipv4,/Satoshi:31.0.0/,70016,3145,966287,,Louisiana,US,,Terrebonne Parish,Houma,,,29.5958,-90.7195,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,89.98,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,ec2b26ebfd77fe420c650962692ef884902aab7c95fa0e3cb94df0aec2f89b9a
node:c1b851cf3c658c163b7c87f0,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.7.218.88:8333,108.7.218.88:8333,108.7.218.88,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,Massachusetts,US,,Suffolk County,Orient Heights,,,42.3876,-71.0037,AS701,Verizon Business,,,,,,,,,,True,True,True,,,60.23,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,c7730c0d8aa3d25977fe74954efdfe3b639a8050f4937c9f4fced6a61cecdf45
node:11d07142f0f7b3a54373fe2a,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.78.38.117:8333,108.78.38.117:8333,108.78.38.117,8333,ipv4,/Satoshi:30.2.0/,70016,3081,966287,,Alabama,US,,Jefferson County,Warrior,,,33.8143,-86.8094,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,67.28,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,952e92209f46dc58168b24007cc7d13a66084e79a80fed959aa761e2d4935d20
node:4cb5762bed1840316bdcbd94,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.82.180.34:8333,108.82.180.34:8333,108.82.180.34,8333,ipv4,/Satoshi:29.3.0/Knots:20260210/,70016,3081,966287,,Florida,US,,Tarrant County,Lake Worth,,,26.6188,-80.0591,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,80.64,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,d93b719c7587bca0169d56e20b9c1168999f62b5205ba80090c8359bbd5f151b
node:8bd11858bf6c32c9f45575f9,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.83.15.110:8333,108.83.15.110:8333,108.83.15.110,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,California,US,,San Diego County,Chula Vista,,,32.6385,-117.062,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,104.79,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,5400c9c5636510d20497a71141b2b9a47bc42e4aeb80d63fad008d456b3daca6
node:f93f6ba8742b033c7327d797,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.84.143.81:9333,108.84.143.81:9333,108.84.143.81,9333,ipv4,/Satoshi:29.3.0/Knots:20260507/,70016,3145,966287,,Nevada,US,,Washoe County,Reno,,,39.4954,-119.824,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,106.77,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,24617169990987fb5fe540825de8a36e46e44ecb97193717a2673430e9f8cd9a
node:d6b34273ccd39615a74386e9,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.84.88.17:8333,108.84.88.17:8333,108.84.88.17,8333,ipv4,/Satoshi:29.2.0/,70016,3081,966287,,Florida,US,,,Daytona,,,29.1988,-81.0423,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,79.34,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,538dfdeca3aebc639654e4f27beddd2beb3a8675ab55ac1c812922d3503fcadb
node:94c87e5bc7293774acca5581,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.85.131.243:8333,108.85.131.243:8333,108.85.131.243,8333,ipv4,/Satoshi:31.1.0/,70016,3144,966287,,Texas,US,,Williamson County,Leander,,,30.539,-97.9375,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,88.51,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,355a1576eb66a29ba747b595c9e59826ba4a1c6c10839e31ec736e757de77934
node:e511e2c4512b1ba41071a2c6,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.88.33.29:8333,108.88.33.29:8333,108.88.33.29,8333,ipv4,/Satoshi:29.3.0(FutureBit-Apollo-Node)/Knots:20260508/,70016,134220809,963485,,Louisiana,US,,East Baton Rouge Parish,Baton Rouge,,,30.4603,-91.0634,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,95.94,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,c41627b46abd72108e03da45e47b9a3b87561ef75681497f464fa396b9e817e6
node:0fef0afc1feb770eed86afe1,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.93.75.247:8333,108.93.75.247:8333,108.93.75.247,8333,ipv4,/Satoshi:29.2.0(FutureBit-Apollo-Node)/,70016,3081,966287,,California,US,,Los Angeles County,San Gabriel,,,34.1233,-118.083,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,109.13,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,da8a2181d4d8df9c8c29ab0ad24e08ed6568b2ef8b7b0b460017db28df22b345
node:e05c7dfb8c8f4a369a7f4ef1,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.109.165.6:8333,109.109.165.6:8333,109.109.165.6,8333,ipv4,/Satoshi:31.0.0/,70016,3081,966287,,Tokyo,JP,,,Chiyoda City,,,35.694,139.754,AS210162,UAB Cherry Servers,,,,,,,,,,True,True,True,,,284.75,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,2363f23170eab1e74e00882aaeadbbad0a64dee7e6c2d6e87e3106b31201bb8b
node:657bb5ad543968caa511ac33,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.123.232.255:8333,109.123.232.255:8333,109.123.232.255,8333,ipv4,/Satoshi:27.0.0/,70016,3081,966287,,,SG,,,Singapore,,,1.35208,103.82,AS141995,Contabo Asia Private Limited,,,,,,,,,,True,True,True,,,471.29,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,f4a228586d1e57b2e7a9c1e27089748d2dd3bd2d791f1cf40f71012348b6cdcc
node:b8098f3930166f49e63d5c4f,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.123.241.141:8333,109.123.241.141:8333,109.123.241.141,8333,ipv4,/Satoshi:23.0.0/,70016,1033,966287,,Bavaria,DE,,,Munich (Ramersdorf-Perlach),,,48.1045,11.6004,AS51167,Contabo GmbH,,,,,,,,,,True,True,True,,,210.55,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,7082e3ec3213b48d68c319b55eb8ed79bd819fe1bb569138b642acdf9e783ff3
node:f1785479604d0cb91fff83d5,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.123.246.220:8333,109.123.246.220:8333,109.123.246.220,8333,ipv4,/Satoshi:27.1.0/,70016,3080,966287,,Bavaria,DE,,,Munich (Ramersdorf-Perlach),,,48.1045,11.6004,AS51167,Contabo GmbH,,,,,,,,,,True,True,True,,,218.9,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,6b1756996841e11fde0c9cd6299e64ff7f3ecc70b0bb8f88a2ea892f16dfc762
node:b55cbab68845b3e4e2248438,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.123.251.102:8333,109.123.251.102:8333,109.123.251.102,8333,ipv4,/Satoshi:0.20.0/,70015,1033,966287,,Bavaria,DE,,,Oberasbach (Kreutles),,,49.4282,10.9796,AS51167,Contabo GmbH,,,,,,,,,,True,True,True,,,214.77,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,cec84aa2bfeca465c014aedc90761303173fe5a16e95e33cfdc553d02ee7f3e5
node:b328226978b5adde15dbd78b,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.136.80.78:8333,109.136.80.78:8333,109.136.80.78,8333,ipv4,/Satoshi:29.3.0/Knots:20260507/,70016,3145,966287,,Flanders,BE,,Provincie Vlaams-Brabant,Overijse,,,50.7744,4.53461,AS5432,Proximus NV,,,,,,,,,,True,True,True,,,214.04,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,dedeeb2752112e5e65db52cb1edf15e8d2d921074e397f7758689b804d96a709
node:0e1c649880bf6ace3dab1193,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.150.30.62:8333,109.150.30.62:8333,109.150.30.62,8333,ipv4,/Satoshi:27.0.0/,70016,3081,966287,,England,GB,,Greater London,London,,,51.5072,-0.127586,AS2856,British Telecommunications PLC,,,,,,,,,,True,True,True,,,214.71,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,1e00d78a5eb50d343351ea412919eae862fa4c23d300ae480e5834c807491015
node:0114f8e9380ea51b6171e68d,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.151.173.113:8333,109.151.173.113:8333,109.151.173.113,8333,ipv4,/Satoshi:31.1.0/,70016,3080,966287,,England,GB,,Greater London,London,,,51.5072,-0.127586,AS2856,British Telecommunications PLC,,,,,,,,,,True,True,True,,,220.07,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,bef1cc642791208d2ab0d2e0192068024712c944295c8d1eb46d9602c87e9add
node:6be63bd2f556ddb62b0da6c0,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.153.245.221:8333,109.153.245.221:8333,109.153.245.221,8333,ipv4,/Satoshi:31.0.0/,70016,3145,966287,,England,GB,,Greater London,London,,,51.5072,-0.127586,AS2856,British Telecommunications PLC,,,,,,,,,,True,True,True,,,241.3,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,2a6607f1bf203da9c67412e2ff68511a904b39768b37913792e46685bb4a14ee
node:2341fde8bcbd4f3ce472ddc5,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.164.111.129:8333,109.164.111.129:8333,109.164.111.129,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,South Bohemian Region,CZ,,Okres Český Krumlov,Český Krumlov,,,48.8109,14.3152,AS44489,"STARNET, s.r.o.",,,,,,,,,,True,True,True,,,232.82,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,54ac442271a727e85b4aa18fdc9d3946172e1d4391ae2a0c3210770dae3b897c
node:1b3562075876af7190608f21,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.173.189.66:8333,109.173.189.66:8333,109.173.189.66,8333,ipv4,/Satoshi:30.0.0/,70016,3081,966287,,Greater Poland,PL,,Poznań,Poznan,,,52.4069,16.9299,AS13110,INEA sp. z o.o.,,,,,,,,,,True,True,True,,,235.25,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,fec4d83c8724f72595a28a9d4dde09cbccba2f355808efa04c9aef4bd9ed4261
node:2496ab0a48a2f89070e4829a,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.173.243.181:58333,109.173.243.181:58333,109.173.243.181,58333,ipv4,/Satoshi:31.99.0/,70017,3081,966287,,Greater Poland,PL,,Kalisz,Kalisz,,,51.7611,18.091,AS13110,INEA sp. z o.o.,,,,,,,,,,True,True,True,,,237.23,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,f6ebf233ac652567a1adc60127bee795379c455cc7179a924eb5133ecef39583
node:651a3200e5922d96436a5181,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.186.94.51:8333,109.186.94.51:8333,109.186.94.51,8333,ipv4,/Satoshi:31.1.0/,70016,3080,966287,,Northern District,IL,,,Shimshit,,,32.7332,35.2472,AS1680,Cellcom Fixed Line Communication L.P,,,,,,,,,,True,True,True,,,285.03,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,1241dccad0eae98d00d31b7acb94912dbb23b49c95129e77a4aa642ebfdd9f79
node:214a14ed2429cefff978ea10,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.189.169.5:8333,109.189.169.5:8333,109.189.169.5,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,Vestland,NO,,,Bergen (Sentrum),,,60.3898,5.33334,AS2119,Telenor Norge AS,,,,,,,,,,True,True,True,,,254.77,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,dfefa57cd78e5d7b62c916e2a49b419d43d36599d4778391438e2f4ee0eccd9a
node:3b5339e55c419bd509839a59,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.190.247.5:8333,109.190.247.5:8333,109.190.247.5,8333,ipv4,/Satoshi:23.0.0/,70016,1033,966287,,Brittany,FR,,Finistère,Pont-Aven,,,47.8554,-3.74799,AS35540,OVH SAS,,,,,,,,,,True,True,True,,,221.29,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,5a2620a48080c9dcfd03e345af0250051fc95f16c0c52b43559c35ed1e5cee8b
node:3820c0cb02b9080b6d844297,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.192.142.60:8333,109.192.142.60:8333,109.192.142.60,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,Hesse,DE,,Regierungsbezirk Darmstadt,Frankfurt am Main,,,50.1109,8.68213,AS3209,Vodafone GmbH,,,,,,,,,,True,True,True,,,245.83,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,3772ffa450d27b66ee4802e97d399b903c15eb15d7b5140b73d69f45212ab045
node:4b9c60b8e4cbe9d6cef0a16e,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.193.226.169:8333,109.193.226.169:8333,109.193.226.169,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,Hesse,DE,,Regierungsbezirk Darmstadt,Frankfurt am Main,,,50.1109,8.68213,AS3209,Vodafone GmbH,,,,,,,,,,True,True,True,,,222.4,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,2021e931a5a95ded4791defc4e8c778e3a056448348291926adaad84e3ab05b5
node:c7864ce96d5c706df9f2f07d,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.194.30.85:8333,109.194.30.85:8333,109.194.30.85,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,Irkutsk Oblast,RU,,Irkutskiy Rayon,Irkutsk,,,52.2855,104.289,AS51645,"JSC ""ER-Telecom Holding""",,,,,,,,,,True,True,True,,,399.72,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,418275da4b13a1930f8023e5208ffa1f2113be1682933700dba8eb5a421580f1
node:1659e03dc32d306a02c22071,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.195.19.92:8333,109.195.19.92:8333,109.195.19.92,8333,ipv4,/Satoshi:29.0.0/,70016,3081,966287,,Saratov Oblast,RU,,Saratovskiy Rayon,Saratov,,,51.5329,46.0056,AS50543,"JSC ""ER-Telecom Holding""",,,,,,,,,,True,True,True,,,289.85,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,f638c4712c2f8542759924ce4df8ded951410e7fdcfb101b0b890512ba832d72
node:3b450d14e4db3df7a165bd08,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.199.113.129:8333,109.199.113.129:8333,109.199.113.129,8333,ipv4,/Satoshi:31.1.0/,70016,3080,966287,,England,GB,,Greater London,London,,,51.5072,-0.127586,AS51167,Contabo GmbH,,,,,,,,,,True,True,True,,,207.31,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,53121e0533390eba680a922b10a262e6770170b944d8234aa830c50886ad0443
node:0da8422b6042a8c2c185a5a9,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.199.121.149:8333,109.199.121.149:8333,109.199.121.149,8333,ipv4,/Satoshi:27.0.0/,70016,3081,966287,,England,GB,,Greater London,London,,,51.5072,-0.127586,AS51167,Contabo GmbH,,,,,,,,,,True,True,True,,,267.27,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,ae81919d81b19b8b7c19dddff3dd556d6562e5a65b74be40395f51f37c142c28
node:b87538295e9fb523b9f6db16,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.199.127.181:8333,109.199.127.181:8333,109.199.127.181,8333,ipv4,/Satoshi:29.3.0/Knots:20260508/,70016,134220808,961639,,England,GB,,Greater London,London,,,51.5072,-0.127586,AS51167,Contabo GmbH,,,,,,,,,,True,True,True,,,217.09,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,f26ff9fb2fb1b0fb272dab5167dd4d2c3ec78d4570bb6ee9e2f7b917b2d9de83
node:128f89c7a5158feb4e8dc7a2,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,109.202.201.69:8333,109.202.201.69:8333,109.202.201.69,8333,ipv4,/Satoshi:30.2.0/,70016,3081,966287,,Aargau,CH,,Bezirk Aarau,Oberentfelden,,,47.3559,8.04409,AS13030,Init7 (Switzerland) Ltd.,,,,,,,,,,True,True,True,,,218.29,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000308,,a851b2e623be0cd0284eff1baa730c503b7538aae91a5f98fa17ffcceafd8f46
